tsne,tsne,tsne3d,tsne3d,tsne3d,y
-21.996359,71.35822,0.114164546,23.058094,-12.297205,2
3.667227,24.107605,-8.884344,4.9682174,23.499712,8
-62.683517,-38.6054,-19.219461,-20.47142,1.1779004,7
-66.62616,9.049669,-26.560598,1.9566803,-2.8719094,1
12.465612,-46.99122,3.638416,-21.956373,-9.100938,4
-17.338163,-86.60315,6.467663,-20.240582,14.837609,9
-24.636913,81.45294,2.5061255,20.878893,-17.07673,2
65.2959,-14.537769,16.584528,-4.9948187,-8.640117,6
70.0866,-40.734825,18.988806,-1.4117435,-20.422276,6
58.58859,-20.762987,6.1877503,-6.0162344,-14.762616,6
-66.624535,9.352038,-26.013687,1.7988563,-2.640374,1
-16.356327,-75.50525,-2.0442111,-22.283228,14.200851,9
28.127121,-4.991407,5.8981476,-3.0655527,-2.5473855,5
97.48791,28.112803,31.540806,1.913649,-3.941453,0
38.43362,0.6305671,5.5886626,1.6612239,6.320051,5
-22.096594,-68.19612,-0.8355436,-16.18368,9.930425,9
-24.211288,1.6225088,-10.123988,-3.1674125,6.180974,8
-13.796194,77.17939,3.4267597,30.437391,-13.7039585,2
72.95461,-45.179115,22.02784,-3.4282465,-22.207844,6
85.61956,-4.7793193,28.888275,-7.3961873,-5.344715,6
11.967695,-42.90154,7.432934,-21.29785,-13.921499,4
60.477207,-40.83609,11.420668,-0.4012192,-22.10794,6
11.5344925,-42.835606,13.379551,-19.78962,-8.390886,4
73.8653,-10.52339,25.187773,-1.7615659,-7.9842157,6
8.778396,-39.76793,6.136074,-18.380177,-12.868828,4
60.726715,13.585584,19.72491,4.6924586,-1.6220249,0
-56.26864,15.175588,-24.001724,-1.6298772,-6.0503173,1
24.739872,-61.292892,5.280887,-31.788725,-0.0950495,4
-22.30009,12.010118,-13.686033,2.2731526,8.288421,8
-40.116287,-37.297367,-20.799435,-4.342092,1.1502794,7
-58.026726,-39.076748,-16.858913,-15.7262,1.2166201,7
86.6075,33.957554,32.708565,7.0357976,-1.8665442,0
28.644943,-4.3337526,6.3791847,-3.5377893,2.1271398,5
-41.967216,-12.827458,-33.372967,-9.448697,-1.4736673,7
24.03207,-11.229069,5.2337785,-3.7470787,-0.5868693,5
-72.86342,-2.3756614,-29.425814,5.339724,2.4428883,1
-78.76789,30.296946,-21.613789,13.438685,-8.861567,1
18.743822,-71.911385,17.316612,-21.446808,-2.433165,4
-7.1783175,29.665667,0.47149944,1.8765235,12.358462,8
65.446335,-29.690023,15.736807,-2.6200335,-14.826447,6
-20.657177,-53.524868,-5.8495903,-19.72919,3.6344552,9
14.833736,13.273724,2.5622153,-3.8678515,27.046463,8
-67.2832,8.24374,-26.338509,2.2328494,-1.5829077,1
-5.6662335,-89.37209,5.848704,-25.772491,19.74751,9
7.162949,57.84376,-2.2871635,24.771307,20.700764,3
38.356216,-9.779696,9.482552,2.1789896,-4.321307,5
83.38182,-23.84188,24.556091,-11.450885,-14.570239,6
65.52881,-13.671344,17.59637,-5.133293,-7.334313,6
21.24751,71.65554,6.3260856,22.524775,13.446629,3
91.7151,-0.47494772,29.084984,-8.441738,0.25419608,6
25.660963,66.44228,7.86444,16.650082,11.444628,3
-21.348026,-64.05512,-5.2481775,-20.648655,9.43572,9
-23.882898,87.25886,5.1301794,20.456278,-20.604197,2
-104.007935,4.90432,-16.517647,20.900938,7.1586514,2
-35.806118,84.185486,-1.4138671,18.210232,-15.921731,2
-21.748701,38.8392,-5.7833424,20.92956,2.3451424,2
76.036316,-15.630972,27.449495,-3.6033397,-13.773958,6
-83.9132,18.648796,-20.834936,13.437651,-3.2086227,1
-24.895256,-67.8146,-4.8450966,-16.8114,12.104268,9
96.23793,29.074335,31.268158,3.1036,-5.1534595,0
-18.5058,-47.0336,-6.7675047,-22.519125,4.26917,9
-26.913364,-72.33956,-2.426802,-18.839624,19.62647,9
71.87829,-37.079536,19.479193,-3.333335,-19.989437,6
55.63981,24.837406,21.904371,17.426884,7.760984,0
36.40395,-3.4052815,10.455678,2.826848,3.0971577,5
80.8082,-9.510827,23.095655,-6.2660747,-4.32535,6
36.648853,-8.256004,10.350771,0.5370216,-3.8131611,5
-89.60977,-8.888153,-26.56511,12.171698,9.929655,1
19.894238,73.14482,5.988567,23.49551,12.48998,3
19.747658,-88.342514,13.6287985,-29.378485,9.231256,4
14.280299,51.12673,-0.49648052,20.988358,29.582855,3
5.2530403,-39.295105,5.2819924,-13.473928,-12.712625,4
-16.33539,7.28608,-6.806686,0.9348241,13.047661,8
-68.83634,-45.395557,-26.540586,-19.546778,6.2812552,7
-70.60654,14.630184,-23.74353,7.078026,-4.462695,1
-28.861261,-44.241486,-3.8649867,-14.905232,-3.1032794,9
73.82995,-40.276455,18.962284,-5.236711,-22.838469,6
9.751937,-72.496,6.4076643,-21.891535,2.7261071,4
-18.145395,18.847868,-6.0934,8.478679,10.45798,8
-42.398056,73.24931,-7.352302,17.546387,-18.170637,2
-88.75407,19.911114,-22.44742,16.730282,-3.853013,1
-21.626806,-70.168686,-2.3165562,-18.095995,12.496178,9
-17.364796,-77.67742,-3.7304175,-21.898022,17.119701,9
87.730286,-3.9658616,27.564892,-7.1708746,-4.2136674,6
-50.950302,-53.72614,-21.588577,-11.260041,9.788973,7
7.4231987,-79.80235,11.895553,-17.951012,5.539944,4
75.70117,-36.229565,21.075293,-4.902392,-19.51188,6
-53.21314,69.19582,-10.231753,11.437046,-17.678045,2
-24.004251,1.6455339,-10.105121,-3.2077098,6.280214,8
52.1558,-36.79091,8.143601,-2.2824988,-20.783844,6
21.592606,49.49724,4.9050093,23.23001,23.043444,3
-102.55393,-10.542604,-21.335722,16.248085,15.6686,1
-53.872383,-27.859228,-26.844547,-13.727046,-0.53953147,7
-46.7928,-51.092773,-20.531807,-9.542387,6.139963,7
12.23672,-48.823837,3.502492,-21.632412,-7.4027963,4
25.929071,42.179516,7.8313904,16.703848,27.532969,3
-62.685448,-38.675045,-19.400276,-20.354027,1.2224455,7
-3.476731,5.355907,-12.060344,-3.8472145,22.291115,8
92.209656,26.509365,28.413363,7.0828705,-4.237325,0
-44.622616,-8.99734,-24.508013,-5.1710124,-4.2961397,7
-13.487944,-48.961124,-7.5665503,-28.37001,3.3668065,9
67.34233,47.426155,26.606651,18.604378,-4.383668,0
66.295555,29.406626,23.577501,14.282032,1.5542802,0
69.99681,-53.193684,18.586935,2.7119553,-22.413176,6
66.935265,21.852142,21.37632,9.430428,1.1559343,0
11.740984,-77.20467,8.290393,-23.937767,3.9001813,4
30.871992,72.181755,12.853798,20.698969,12.743493,3
-42.157528,72.8906,-7.213995,17.730406,-17.654217,2
-50.131702,-21.325232,-26.920109,-10.007357,-3.9579098,7
-3.3959935,-60.74801,12.337426,-11.883761,-0.98701733,4
-23.010843,-45.25788,-9.316854,-17.735092,0.69862956,9
-66.76228,-51.611862,-23.806557,-19.69491,7.537305,7
10.111686,74.90328,1.0312605,26.469444,7.7823567,3
13.892709,-9.360945,6.967679,-6.7911263,-5.450241,5
65.69469,40.43773,21.499712,14.376496,-3.9219239,0
22.698675,-23.098574,-3.236021,-3.0992517,-4.4526854,5
-40.576733,76.65297,-3.5172243,16.83161,-17.999376,2
-28.338163,-1.1615918,-10.486578,-2.8069215,3.973622,8
84.42839,26.913774,34.32003,7.884146,3.310211,0
-92.67313,22.058994,-26.981686,19.01728,-3.1824164,1
-77.217285,32.174488,-20.313984,12.885796,-10.925871,1
-50.842693,28.479523,-18.00896,-2.9645526,-16.995478,1
75.50025,44.132175,27.194923,16.915213,-3.6573308,0
-12.706517,-70.70359,2.8321285,-23.08449,10.8965025,9
-82.10051,22.561403,-23.405977,12.734742,-6.247933,1
68.950485,-18.701262,12.680599,-10.235171,-11.796928,6
73.83735,28.781204,26.498554,11.387758,3.5572412,0
-101.46703,8.148687,-23.977661,22.040323,7.2097783,1
12.361816,-48.65006,3.441931,-21.69025,-7.5384927,4
-105.73228,-9.995256,-18.491041,17.79046,16.42826,1
93.8888,33.981033,33.629177,6.248141,-5.389624,0
85.85472,-30.959822,15.388125,-8.582567,-9.9034815,6
-64.53675,12.460119,-24.895575,0.956757,-5.107015,1
57.559635,26.169865,15.884741,14.909098,1.721919,0
63.090084,47.032063,21.831709,18.014963,-5.4303083,0
-26.938374,44.88622,-6.7595634,22.11299,-0.38012567,2
18.625862,-59.087467,13.145882,-27.325918,-6.5627055,4
-9.893301,11.501971,-14.461634,2.260134,17.804379,8
-44.209106,-22.739895,-24.168463,-8.651179,-3.2175827,7
-34.539425,61.644302,-8.338784,22.59598,-10.154901,2
-26.491112,-41.15355,-7.830317,-17.029991,-3.3273475,9
17.335403,34.46076,3.9098442,10.494546,24.42178,3
-25.855082,88.487335,5.2999587,18.80797,-15.354969,2
1.2191335,-9.590004,-1.0070686,-10.9793,9.032012,9
81.6942,31.241331,34.56294,12.283051,3.1901753,0
86.78156,-21.411291,18.668274,-10.542018,-9.807965,6
67.90339,-32.196533,15.67385,4.537415,-19.1208,6
20.662155,-83.47781,15.883303,-26.484652,7.15254,4
-28.84634,69.1132,-7.6636086,27.45725,-8.545069,2
-41.596634,-10.427144,-20.811947,-2.1475465,-2.1319437,7
74.88425,-14.593536,28.094496,-2.0511808,-14.054838,6
-7.154033,-68.900055,4.456131,-27.516161,9.715424,9
-16.526512,82.913536,5.764615,20.359991,-11.822531,2
-79.458954,-7.3510327,-29.429916,9.298191,7.6608934,1
-24.281858,82.690994,3.2367344,20.53426,-18.001635,2
16.947048,-17.901972,0.11854906,-9.505479,-4.7808313,5
-8.906024,-51.99719,-0.69348484,-28.943033,8.73985,9
28.538298,-61.861828,14.517109,-31.499159,-2.9438684,4
-20.581991,-43.151066,-11.005236,-22.332966,1.0263125,9
-90.20736,13.533517,-23.255909,15.838602,1.9111384,1
60.930096,43.370544,20.988104,21.21443,-3.056991,0
-42.117447,49.974403,-12.769626,20.03783,-5.30294,2
-61.229065,22.005602,-24.52722,4.805985,-13.193904,1
28.91237,-71.79486,16.593449,-30.85593,2.8066344,4
-37.119987,79.42417,-0.010102948,13.167894,-12.847328,2
-9.571974,75.31591,5.211235,28.209846,-13.252096,2
9.531487,59.99202,2.4504194,25.944962,19.363302,3
-1.4080569,8.618604,-10.931396,-0.30839115,23.85054,8
11.0140705,-41.691177,8.871052,-23.799192,-15.732907,4
-1.7917777,54.849922,-5.487407,20.375616,13.783412,3
37.712067,-4.845516,6.594083,2.5125453,-0.98067737,5
-59.843945,-77.337746,-19.12335,-23.807358,17.471909,7
73.408104,-34.942562,15.354092,-3.4924212,-18.90846,6
-75.744965,4.5008116,-33.40138,9.0704775,-1.083057,1
-45.63823,-17.578272,-26.717573,-7.4974785,-5.846286,7
-48.978283,-31.756357,-20.83278,-12.69954,-1.0640666,7
-36.12732,19.3554,-10.626266,12.82718,8.55825,8
-20.582914,-78.929504,-3.0282347,-19.114754,18.449873,9
66.759094,47.259583,25.702831,18.963017,-4.341541,0
53.238052,44.277206,15.911634,18.267414,-5.018542,6
-72.23532,25.785301,-26.399612,6.279547,-14.812121,1
27.13916,49.415253,5.2993417,14.86811,20.724728,3
-10.746104,88.750435,9.152339,26.836037,-21.403336,2
48.233097,-39.18029,9.584804,-3.844567,-21.796167,6
25.34267,66.626724,7.709338,17.076283,9.298711,3
-45.87158,-35.43545,-20.625515,-9.116097,-0.4723011,7
16.975338,-41.293865,8.836015,-25.504337,-15.620716,4
17.19579,-70.15534,13.276466,-22.47963,0.5490649,4
28.387075,-13.544512,0.23863418,0.7388729,-2.1120338,5
-28.701294,61.766598,-4.976974,23.446379,-9.092115,2
79.52169,-37.03648,14.827814,-7.082901,-19.209286,6
14.771777,-3.5074925,3.8842652,-9.661008,6.6536393,5
-44.1268,-16.743732,-25.398909,-6.5607014,-6.8811793,7
58.152744,-20.759281,5.1052203,-6.6352963,-14.032198,6
-36.3452,16.75604,-12.086936,8.406375,2.44412,8
36.86932,43.690826,14.097089,11.247395,12.734473,3
59.407536,54.00981,19.718948,20.264765,-9.135844,0
2.2935133,45.722935,-3.460248,16.212393,19.768826,3
-59.754944,25.397985,-23.148314,3.6009748,-14.641022,1
-40.826412,52.86097,-15.117208,23.198086,-8.339326,2
-18.07134,80.75405,7.7209983,17.315935,-11.091536,2
59.843945,31.11012,20.772303,18.23725,-0.5759248,0
30.877468,73.3272,9.318499,22.450428,7.316686,3
60.021,54.987247,18.88662,19.955385,-10.863917,0
-29.925701,19.382175,-13.887076,7.0628552,3.8884785,8
24.692421,62.062084,6.4813075,17.904184,14.3835,3
-52.775116,-26.939953,-25.263563,-13.448568,-3.1267502,7
23.278482,60.164116,4.179126,16.29356,12.908068,3
10.907495,-42.042492,12.768018,-22.022032,-8.844058,4
22.692743,-87.44555,16.820126,-29.155268,9.925469,4
-71.74698,-48.72414,-27.483265,-22.698578,2.285076,7
29.863905,-14.898611,2.1093025,-0.53524846,-4.365246,5
-23.752645,-24.572008,-16.817837,-18.018196,-5.455691,7
26.08848,-89.540565,18.737392,-32.089565,10.057663,4
-17.948095,-26.918552,-15.410977,-21.793264,-7.0284677,9
-101.86838,6.2625275,-22.589437,22.011253,8.021724,1
-29.755795,19.344646,-13.873588,6.8042684,3.854267,8
-6.9399667,-86.33857,5.1258106,-26.526442,18.01864,9
23.505598,80.35669,8.499912,22.699846,5.8312736,3
-23.880188,-73.711174,-0.27219892,-17.528528,14.89294,9
-52.61325,30.661829,-18.830578,-1.0478255,-17.200861,1
49.059273,36.33279,12.063678,13.897213,-0.8402544,0
43.49712,-9.684269,4.2227964,4.615506,-1.2836645,5
8.670074,-68.92208,9.319783,-19.893854,2.2647266,9
-29.714134,15.836596,-12.236315,4.20415,3.714858,8
55.410675,38.439682,17.341494,13.8420315,-3.1334467,0
6.840038,-34.31689,4.0364976,-16.950886,-15.461641,4
-6.5290847,24.745068,-3.6902003,5.12762,14.917656,8
-37.56305,79.119194,-7.1616225,18.047894,-21.330908,2
82.679115,-37.74678,12.479748,-9.037527,-18.799479,6
63.694263,-33.439636,14.76387,-2.4078956,-18.77349,6
-24.580708,75.933136,0.011352505,22.792698,-15.709852,2
16.442158,-41.92925,9.450762,-24.59548,-17.577925,4
93.78574,29.451136,28.653957,3.5626261,-6.449987,0
16.501148,-42.102917,9.528251,-24.633236,-17.368267,4
-53.41829,-66.79728,-22.438177,-15.870299,15.199186,7
-57.845047,17.801191,-21.65921,-0.18707512,-7.550397,1
-67.4806,-52.238316,-24.523424,-19.155546,8.309037,7
-37.43279,7.750332,-11.094225,4.365237,-1.1194634,8
7.0986667,-73.59331,6.264499,-20.647625,4.0444527,4
-48.893196,-12.76055,-25.762037,-9.489412,-8.763845,7
-48.982567,-56.6234,-24.693262,-9.105486,11.56512,7
44.32329,-11.458203,4.8733,6.4775457,-2.2147048,5
-23.504673,61.051163,2.2396965,19.961746,2.7034297,1
35.90743,-11.414871,6.5929513,0.20184089,-4.893684,5
-4.062501,43.1982,-6.854537,18.963263,19.960775,3
-57.09025,41.53309,-16.86893,5.6095705,-20.60615,1
64.75558,-28.006794,15.544488,-4.0139565,-14.322715,6
-9.255073,-37.736298,-4.2979865,-26.535606,-8.179528,9
-80.64723,-18.224989,-22.789135,-1.4410518,15.269473,7
-52.01844,23.561678,-19.19579,-2.411099,-12.79956,1
-15.994779,3.8772519,-3.6682694,-2.1838665,15.731249,8
14.91449,79.14536,6.913118,26.292564,6.0925636,3
20.249043,-82.78255,15.843077,-25.769922,6.6944814,4
59.682766,-28.917465,11.219119,-4.59271,-16.785921,6
-52.47473,-33.258266,-26.148394,-11.459683,0.24428432,7
17.868376,80.59589,6.2494755,19.658882,6.121815,3
-57.822037,-76.97692,-18.792341,-21.656807,18.579947,7
28.589642,79.15847,7.428399,17.653152,4.967702,3
51.46141,-51.011444,6.471134,2.3773854,-24.706097,6
-21.41517,92.580444,10.6883135,18.38791,-15.736545,2
4.8191366,-65.21805,16.576223,-18.414455,-4.189702,4
-20.951323,93.4515,10.776493,18.499926,-18.187515,2
-90.71063,-5.9027033,-23.932863,11.771552,8.843304,1
60.962627,-44.772816,13.71002,-2.4740572,-24.107859,6
-45.38375,-56.678215,-21.735432,-8.765058,10.820459,7
-31.592733,-23.46911,-11.520873,-14.590222,-11.186262,9
-30.437609,47.47741,-7.981561,24.981695,-3.304824,2
-31.823843,-28.922802,-12.429721,-15.452741,-7.426971,9
-13.7116785,3.5775812,-13.464415,-2.4171395,12.800366,8
64.13897,-34.026615,14.881317,-2.3896859,-19.168758,6
48.886658,41.312164,11.134589,16.901356,-4.9173927,0
42.286827,-22.563307,1.4519116,7.514195,-8.461998,5
53.060005,-27.591871,8.167307,-7.679887,-19.012186,6
43.931076,-19.492594,2.3019276,7.5072017,-6.3458033,5
-21.546377,-77.729614,-1.7835232,-18.798956,16.896164,9
30.84206,73.47051,9.055709,22.715923,7.253123,3
-19.79027,-67.914185,-0.76181203,-19.862017,8.449853,9
23.716608,45.642265,7.778647,18.745888,27.858557,3
-24.892109,72.35683,-1.2203187,26.775568,-17.46371,2
-37.356606,2.3886735,-10.394943,0.8281874,-2.249637,8
26.311996,-7.6369095,2.7030058,-2.2632265,1.3319585,5
-82.17564,35.550312,-27.321487,14.560431,-12.806618,1
29.98942,14.893367,9.710129,-1.8900466,12.192739,5
-53.538136,-32.85674,-26.995155,-12.352521,0.36421588,7
-101.93721,-5.036464,-18.509192,19.686142,11.714468,1
57.701057,-39.75807,10.397458,-3.7494278,-21.417364,6
-22.546993,41.178616,-2.9273229,20.21335,1.0896728,2
-23.068266,11.922996,-12.83207,2.7300112,7.7090874,8
-23.102703,72.01213,0.47910267,23.96601,-14.766075,2
23.077217,80.242775,8.597812,22.86339,6.057562,3
-61.66865,-53.503174,-19.091862,-14.420932,5.43431,7
-49.138634,-15.330649,-27.78373,-9.344638,-7.5130286,7
61.94962,-30.586239,12.727618,-2.432663,-14.684752,6
8.468505,-35.708553,5.3144712,-18.126621,-14.722339,4
25.15662,37.477528,6.550065,12.350212,28.267479,3
-48.73555,-12.81628,-25.70056,-9.295108,-8.654719,7
39.753498,21.503183,13.025365,4.7944174,14.892925,5
53.60918,49.850445,14.7635355,15.315653,-8.8544655,0
34.55464,61.226303,9.921306,17.743357,16.98313,3
-27.899508,-43.751263,-3.965041,-15.221477,-3.9480047,9
-17.373913,72.76022,3.1457176,25.480505,-12.3872175,2
58.017128,35.288803,19.964409,20.48118,-2.0192137,0
36.472294,15.72548,9.147521,0.13320854,17.437996,5
61.305855,42.68319,21.203295,20.659624,-2.4153316,0
7.2291403,6.535338,-8.045434,-1.5752944,28.218002,9
-36.47207,87.16694,0.10679249,18.861141,-24.08563,2
-81.820755,-4.605541,-10.869415,17.035852,-1.3740876,2
-70.00771,-39.535267,-29.611198,-15.242956,-1.591706,7
71.76189,31.257664,28.56702,12.148556,5.949458,0
-7.6522236,-35.826878,-2.993342,-29.710312,-3.1413276,9
50.78142,-42.942707,8.403416,-3.997962,-24.22379,6
-66.41883,38.365517,-18.241894,9.746109,-14.446681,1
-2.982667,28.732656,3.72544,1.0710896,16.967188,8
49.63489,38.124115,13.485872,15.333257,-5.7373576,0
20.71275,59.662643,1.8699818,16.06216,12.846107,3
-61.259617,21.86782,-24.623755,5.0954704,-13.401328,1
-53.160378,58.154892,-7.3482103,11.934228,-10.20034,2
60.483154,41.77451,20.691366,18.756594,-1.7836506,0
-0.19975488,28.718733,1.5728402,6.9088335,14.870359,9
5.414609,-35.79489,4.064921,-15.042034,-12.678267,4
31.98274,58.292133,10.33614,14.243038,14.564491,3
51.35792,43.993122,13.107043,19.568611,-4.978129,0
38.294697,61.64513,12.021738,16.158398,17.7585,3
-56.287685,26.672794,-22.53771,1.112922,-15.6770315,1
51.38668,-47.234016,8.005941,-0.244552,-23.55293,6
59.646442,33.59794,19.049799,20.584942,-0.3345347,0
-80.355095,34.08155,-23.47556,14.67159,-12.348929,1
7.2051086,-34.909813,4.4583607,-17.20897,-14.951838,4
-43.27475,-45.736515,-24.888262,-5.243849,4.6168003,7
-49.566826,-14.309411,-27.4988,-9.959154,-8.242675,7
25.156965,-6.504819,2.4841044,-3.6592286,1.9921874,5
-27.224312,-43.014503,-4.4049935,-15.674806,-3.9302266,9
-4.5890102,46.97759,-7.36273,18.31568,15.60306,3
-12.640892,84.228,8.361124,26.352207,-15.03443,2
-11.353501,-3.2990649,-1.8498552,-4.312082,15.335924,8
59.51747,54.008755,19.87884,20.220367,-8.951596,0
90.04699,45.135033,23.195518,8.586495,-6.888049,0
58.62443,-41.2121,9.814824,-2.5271187,-22.900223,6
-36.713486,68.60628,-8.565177,20.423187,-20.355265,2
-21.852526,79.196686,1.3160504,26.266394,-19.460564,2
77.49772,29.53309,28.123102,16.797916,1.0819695,0
62.406467,-44.448784,14.705733,-2.2042007,-19.615456,6
25.7652,-89.41762,18.56841,-31.78036,10.096919,4
-12.350092,87.23733,8.969341,27.265856,-19.072287,2
-33.84797,48.645176,-7.971174,20.682745,-3.7207918,2
-37.082455,80.64532,-1.6657305,14.984266,-20.993252,2
-43.851902,-27.926796,-20.547121,-8.812421,-4.086005,7
-25.63423,-24.84686,-6.1982484,-17.595196,-9.781281,9
56.00317,-25.120789,9.843773,-8.301979,-14.585023,6
-12.259444,-53.402725,-2.2789123,-26.96094,3.6382353,9
-13.283204,-61.34927,-1.454938,-25.199623,6.798239,9
84.382126,53.232216,33.15564,11.294896,-11.047764,0
8.666837,18.362228,-0.5990709,-1.9689745,19.551802,8
-71.981445,16.006374,-24.933197,8.43916,-5.2041535,1
-79.15139,25.032005,-28.363716,13.976694,-8.880092,1
-21.194387,55.74799,1.0181253,16.764645,-7.135059,2
-2.4313931,-63.16026,14.558088,-14.256493,-1.3158406,4
2.3473265,51.829716,-3.0376835,19.73793,19.979326,3
-72.62243,23.294909,3.3963485,0.8623133,-25.763577,1
25.765497,-67.154854,10.9581585,-30.897943,2.3873103,4
83.04212,-37.978775,11.7076645,-9.182078,-18.957542,6
35.916153,-1.9512436,5.388952,6.146153,-23.151072,5
69.953705,-13.151444,20.470636,-4.0257626,-7.3184605,6
79.939156,-21.41964,23.710419,-8.450082,-13.517014,6
-3.8942807,15.524124,-8.690165,2.8568242,15.802277,8
-45.131645,-41.820473,-26.927523,-6.7002096,3.9813874,7
16.65278,23.465971,7.5942273,-4.083966,22.324287,8
11.867447,22.166845,2.268673,-0.9687358,18.176138,8
0.0013297404,58.97653,-1.8435462,20.373652,13.857013,3
68.01188,30.033455,22.69992,10.747264,-3.318969,0
-59.433865,-76.675575,-19.199316,-22.944878,17.635881,7
-66.01725,19.48936,-24.00004,6.615485,-9.146684,1
-89.32839,-0.12714717,-21.489862,12.256549,5.003987,1
-52.406597,-21.830996,-19.803343,-14.079247,-10.1405945,2
34.5832,-30.89332,-2.0637436,0.9316735,-13.220775,5
15.20509,55.14196,-0.10239822,26.607334,24.554398,3
-71.53288,11.325533,-26.347265,7.4699435,-2.9765916,1
9.331209,-29.089882,-1.3460903,-21.697727,-14.537482,4
-16.90799,57.39506,3.325525,20.188158,-6.3061295,2
51.77405,-52.46574,5.4581375,6.484598,-23.589962,5
5.9454255,-73.754074,5.2473125,-19.543388,4.9064646,4
75.201996,-23.21344,24.886612,-3.432072,-19.970112,6
-87.38579,3.6263862,-16.325834,13.295868,1.9013394,1
-51.45811,-39.33031,-29.8338,-11.925783,1.804154,7
76.22183,-14.313439,24.413635,-6.428906,-8.427617,6
-7.0347795,30.546133,-1.4006382,-2.680481,10.578495,8
-72.65794,-0.68802035,-29.358631,7.7593102,0.8017468,1
-21.962234,-46.049835,-9.171531,-20.539646,6.2686234,9
-25.825653,16.736181,-12.632138,4.710071,8.6047,8
87.47028,39.670986,30.129662,9.512284,-4.8419957,0
-37.358448,-44.399254,-10.448563,-11.463936,6.338286,7
-50.246918,20.811747,-17.543692,-0.21675271,-11.399752,1
-90.44238,25.427074,-32.05643,6.7361374,-5.1313977,1
-28.922451,81.02599,2.538163,17.75251,-18.052414,2
0.16828007,26.664194,0.5530719,0.29375657,17.24999,8
2.6780849,67.12583,-1.9191507,28.855976,14.15851,3
14.270979,3.462501,4.58688,3.9205925,-19.792599,8
12.11087,-33.79993,1.161454,-20.783699,-12.022358,4
-36.70988,50.032227,-12.429112,24.617186,-7.4414377,2
31.925533,-12.1186495,0.7778994,4.123803,-1.9972262,5
15.21403,-12.499716,3.9992735,-9.625878,-3.2434332,5
69.18848,-44.888157,18.969252,-3.3156822,-24.627113,6
-30.421467,65.88015,-4.936925,25.62071,-11.364733,2
-18.949705,41.57483,-28.508734,-5.795991,-4.9654346,7
-5.850131,16.953335,-8.0229225,9.767185,19.696745,8
-6.3399243,32.13943,1.2807328,-3.9371238,16.25504,8
34.421146,9.458107,9.420549,-1.622161,9.565055,5
-10.420859,-45.11037,-7.4640775,-29.221544,0.26147187,9
19.749279,67.77998,2.9646833,18.64279,7.3572807,3
-18.407341,11.114689,-6.8202243,2.3437347,10.899165,8
-96.839775,-8.541193,-22.90827,12.665769,12.519194,1
3.2931263,53.90045,-4.0849614,21.285534,18.738482,3
95.171036,-25.882439,19.650913,-14.868238,-10.283577,6
27.85597,-62.698772,15.130072,-31.983114,-3.10087,4
-2.004872,-86.618774,3.414659,-29.715902,19.949444,9
-52.625977,-27.378633,-25.937141,-13.187741,-2.456008,7
47.96526,-49.78336,4.8365164,1.358409,-21.447817,6
-8.395922,27.584764,-3.913398,4.432736,16.266222,8
45.219265,25.44389,14.724504,10.499753,11.530757,5
74.17538,-21.852972,26.328672,-2.068563,-18.834442,6
-104.2108,-2.3578982,-21.2033,20.428158,11.232353,1
1.3894176,53.761814,-4.3473883,22.362923,16.968924,3
91.29034,-2.1030238,27.93315,-9.286924,-1.0611466,6
24.508488,-59.046154,8.707586,-29.973267,-3.0092046,4
25.085169,-70.689156,14.545707,-27.93601,-0.13510478,4
89.833,36.377937,33.083744,9.205492,-6.9414473,0
2.5617447,34.57295,-5.135071,14.308654,24.676142,3
-11.555955,-46.840366,-10.791057,-30.187712,2.220005,9
25.983128,43.214703,9.455583,15.860274,26.586704,3
-68.392365,-35.87368,-26.317802,-21.915234,0.4728202,7
-45.033257,-45.96135,-25.055609,-7.829837,4.629331,7
-81.13387,16.899715,-18.387363,10.870594,-2.9632995,1
47.62583,35.975998,10.731137,13.508611,-5.2482367,0
-9.125595,-45.639584,-8.337877,-30.531178,-0.31656504,9
81.82067,33.640232,29.769188,12.599379,1.2987006,0
4.2689123,61.13804,-2.3248732,25.633043,16.471117,3
-10.324818,88.42924,-1.0148383,28.937,6.2378707,8
-8.675341,33.747147,0.6656551,-3.4134955,12.109344,8
55.145428,41.475304,13.682602,18.622763,-0.53906876,0
25.616348,-53.918655,5.336792,-29.994411,-3.410374,4
38.504993,50.432163,14.556583,10.813744,17.699705,3
-47.91467,-22.71651,-30.603611,-6.928006,0.6361001,7
-32.153027,-10.276762,-4.556091,-8.259177,10.462405,2
7.7962947,58.825344,0.6406128,27.816391,20.60226,3
-4.62534,54.755642,-1.7348505,17.59602,9.864019,3
90.9605,34.758236,34.644737,11.68475,-8.850894,0
-13.957209,69.382515,0.8388734,29.513056,-9.180134,2
-10.985676,-46.795746,-10.4352045,-30.441006,2.0912132,9
-0.20743877,6.6603136,-10.73253,-0.51631534,26.146767,8
24.001638,-48.10948,2.5767784,-28.433865,-10.961734,4
68.52296,-16.287329,22.02175,-0.9586105,-9.561359,6
31.41152,-12.394455,0.41477656,3.1439028,-1.7087145,5
-23.489418,-76.56283,-2.1131525,-15.957616,16.597546,9
21.321663,-55.50275,7.585149,-28.419619,-4.9746866,4
0.21203491,26.497263,0.7417554,0.8027637,17.485798,8
78.69299,-29.355742,18.081951,-5.8121924,-13.658975,6
-50.133667,-7.231513,-27.508074,-9.077309,-12.254897,7
