tsne,tsne,tsne,y
2.6504786,-26.38955,12.234302,9
3.9548776,-11.11368,-0.9105658,5
1.1187533,-3.495882,5.003431,5
-2.9815683,29.25101,-14.124278,2
-19.457806,-11.855472,14.818766,7
7.7439423,-27.586687,-5.020043,4
29.189514,-9.130726,-13.984053,6
34.247494,2.3392324,-0.1323306,0
-22.730888,22.314503,3.3586702,1
-17.784967,12.445925,6.862919,1
-30.234325,14.878654,8.446168,1
25.090586,14.455467,2.340479,0
4.1562967,-16.355103,7.3837886,4
14.442987,-14.664381,-2.1615958,4
-20.003267,-11.786452,14.484653,7
29.482307,-11.265928,-3.7280073,6
9.138613,14.795824,14.679326,3
15.945932,12.86393,-8.417475,0
28.974642,11.446749,1.5898324,0
-0.088676386,-15.1589155,-2.8785894,4
6.881138,17.138494,18.4566,3
22.073471,11.124368,3.815214,0
16.327251,-8.683539,-16.41156,6
-19.419138,14.440683,-15.297749,1
-6.805205,-16.174707,-0.98059916,9
6.440507,-8.313565,18.753403,6
-23.226105,20.445143,10.960096,1
11.3075285,15.693971,22.003569,3
-1.6622517,5.330772,17.889,8
-23.858843,5.7093825,-9.775305,1
8.766515,18.189142,-11.976299,2
8.468319,3.3231661,19.735342,5
28.368292,-11.48237,-1.7163217,6
-2.7952073,26.860798,-12.592297,2
3.8824263,-14.259735,-9.730601,7
0.41115147,13.491134,17.854565,3
5.1425924,-8.543921,-20.22243,6
15.74997,15.956641,-6.106332,0
-17.92439,5.340932,-14.689122,1
1.450157,-30.128712,9.90136,9
-30.255821,-12.074811,-9.952006,7
20.384003,-12.467116,-14.24095,6
21.955317,-6.5707774,-4.333356,6
-13.208788,0.23402447,20.773516,8
-9.891071,-16.810352,-7.5697875,9
2.424821,21.58364,-8.558714,2
6.1659665,-24.795948,15.912722,9
2.36963,-6.511876,6.922121,5
-10.401705,-5.881452,15.291201,8
1.5577981,19.965889,30.811897,3
-18.097229,-1.234694,-12.800311,1
21.976788,4.860495,-2.2750165,0
16.017818,8.758752,2.9013858,0
-20.125576,-20.30275,20.060804,7
3.273017,5.007972,-24.232063,6
15.480606,2.940997,-16.035475,6
4.7806554,22.671246,-17.303724,2
-13.978094,-2.8918896,-16.868916,1
28.656775,-9.793043,-14.578676,6
-3.2115843,-20.804338,5.8724575,9
12.796343,9.478365,21.898958,3
-26.96669,14.946358,5.1927466,1
5.022389,0.22588868,25.00402,8
16.449163,-11.819263,-18.801888,6
-10.050358,-16.87599,-13.082337,9
21.267284,13.496653,0.92222923,0
14.822615,-6.344934,-13.215199,6
19.872871,9.338711,2.8256981,0
18.547096,14.654481,0.6205169,0
22.910818,12.322712,2.443005,0
20.87772,-9.501412,-9.158742,6
9.166232,15.497743,17.497854,3
14.220314,-6.598468,4.9078565,5
-7.7866826,-17.075432,-2.1979222,9
-13.273886,13.383634,-13.363904,3
6.671598,-16.320147,2.6370144,4
-1.4403454,1.4902829,-6.7971787,5
13.914756,-7.760137,9.831702,5
-5.4037404,0.92869467,18.800154,8
8.147094,-6.459697,8.889362,5
-4.1755605,18.842592,24.977623,3
22.906317,17.03736,0.6902407,0
14.872624,-20.44419,1.0792595,4
30.920635,4.1919985,7.5867643,0
8.544353,31.486586,-15.284198,2
-5.796248,-19.557566,13.233023,9
19.693106,0.14308338,-11.40084,6
-10.481877,6.742767,14.358542,8
1.4769021,21.807476,-7.3306646,2
3.5972204,20.919577,21.92599,3
-25.806225,21.450384,1.3702636,1
5.9931364,29.804487,-11.686952,2
-31.527746,5.349757,-3.1099854,1
-12.78553,4.367935,-21.03218,1
5.5379877,-9.214296,-1.2566149,5
27.863491,-6.5239773,-18.61665,6
-2.1657188,-19.665354,10.665178,9
-16.725178,0.42455235,5.2248874,8
14.321826,13.344303,1.4246522,0
20.040154,-9.945275,-10.79883,6
9.338905,-8.993147,-19.633081,6
18.00842,-2.6638567,13.705233,5
7.1352196,-5.063111,5.472596,5
10.960252,15.046191,12.665742,3
1.6270382,0.045964543,15.419206,8
26.53913,-5.9543905,-10.288227,6
11.012122,26.21387,-11.271763,2
-24.474707,5.7949023,10.799118,1
5.1553116,-23.507738,0.5963517,4
6.1526995,-7.9488373,-6.287152,5
10.125926,-20.015135,0.83937454,4
10.363318,21.20651,18.373812,3
-16.008072,-14.54396,7.7667975,7
-10.219751,1.3717033,26.523607,8
16.780361,7.8069177,16.495693,5
34.47636,3.6638122,-6.9778237,0
2.306968,-24.100794,7.5428505,9
10.747338,9.409808,17.378206,3
14.36635,-2.828238,13.7862015,5
-20.228912,17.032423,13.99245,1
-24.988121,5.4018,-14.042626,1
24.13294,8.566231,-6.777619,0
6.8695045,-26.227995,-19.914795,4
7.2647233,-24.699736,-5.7960987,4
-26.847937,-2.9951406,9.602921,7
18.46785,16.317997,-0.96030945,0
-23.58492,6.052091,8.479607,1
-17.191763,-7.738734,6.7157536,7
14.867653,14.806188,0.29463175,0
-20.28351,17.16764,11.329948,1
28.744146,-7.2584414,-6.9914856,6
-30.69419,6.0017295,7.107401,1
7.2009854,-25.119617,-15.345584,4
8.036061,-2.1562467,14.435387,5
25.416945,-6.442005,-4.8227925,6
10.79788,4.301337,-17.920626,6
9.229085,0.77305204,5.9711456,5
-23.257763,-21.601717,16.30118,7
7.729258,-0.025750026,23.038069,8
12.445617,-18.402931,-3.5534332,4
17.414747,-26.65562,9.692056,4
-30.18669,-16.146238,-1.0601529,7
-10.107273,25.062996,-0.5624555,2
11.863959,-8.023364,12.774675,5
4.216245,13.459099,16.220505,3
-22.949884,-8.780797,8.966985,7
25.290625,1.7215512,-4.2555394,0
-29.294346,-15.60545,-10.795674,7
-24.247536,-12.184864,5.676558,7
-10.353007,-24.370726,9.021204,9
10.961331,-9.134333,-13.016581,6
13.736014,-15.950626,-4.9009686,4
-7.9412084,30.425915,-0.6800144,2
-10.468447,-4.4590516,10.248097,8
12.902079,9.910171,8.128558,5
-18.457094,-16.601524,20.09872,7
-9.384223,5.625883,23.296312,8
-1.1437864,14.188169,20.395021,3
-7.085078,-21.31556,-4.389421,9
0.65505415,0.2116633,-4.0528164,5
-12.135287,-0.21698143,19.13365,8
-0.81618744,-28.972027,10.129736,9
4.770543,-17.39948,15.120349,9
-13.174746,3.4271004,22.835869,8
8.756115,-7.6869955,-11.742292,6
-10.064276,17.378662,-8.264528,2
-13.126901,4.9528594,15.431968,8
0.4390392,-14.616305,4.71588,9
0.55666184,25.354637,-2.6795723,2
0.7817914,10.812276,25.723343,3
15.765826,-13.778268,-15.841942,6
-31.754475,6.8355813,3.662998,1
-26.702518,15.0981,4.728703,1
-5.5744305,3.614683,1.5641416,8
0.62265384,-26.062593,11.139806,9
-0.9797016,25.950191,18.13158,3
10.137955,-29.56527,2.0923336,4
25.061405,14.56978,3.3203232,0
-30.90834,-11.487306,4.620062,7
-3.9872885,-24.64957,-2.1728137,9
19.976519,-2.1646247,-9.501765,6
8.29543,-15.434194,4.0285425,4
-21.35986,16.15155,3.1804965,1
6.692136,-15.210147,-11.646051,4
-24.963142,2.1891425,-3.1179185,1
14.103311,19.461153,16.452679,3
15.223962,-25.880302,9.801166,4
-11.977779,-23.193697,-5.6912518,9
6.1581025,14.933677,11.92822,3
-24.454845,16.500671,-12.612932,1
6.382719,-23.36331,3.773183,4
-22.986422,-11.408204,1.5512109,7
-23.451603,-8.075975,-5.7067566,7
17.38611,-30.969673,1.7560673,4
-29.826265,-9.548899,4.624519,7
-5.9054265,27.569887,-7.2136908,2
-3.0003123,-27.221138,17.694387,9
13.574341,12.2673855,20.722223,3
22.887815,2.2880657,3.2310226,0
-6.132071,-0.63165784,16.643307,8
19.986338,1.381645,3.0848079,8
-9.33415,1.0688268,2.5330956,8
4.027092,-22.674713,1.9729352,4
22.899153,6.766958,4.973489,0
18.141697,-15.86399,-1.4571053,4
1.714522,-13.962379,2.7622347,4
-19.336618,16.50022,12.689946,1
9.608681,1.5927498,16.15281,5
3.7904074,22.152308,-12.259717,2
-9.037205,-2.364758,26.93524,8
7.9814467,8.285056,19.533419,3
16.402643,-14.235281,0.017783638,4
3.1701698,-19.110285,18.191938,9
4.89645,0.5160206,5.241291,5
4.396867,22.10371,-6.625173,2
-11.881532,8.527709,4.1987815,8
-29.693079,6.7254295,2.7890162,1
9.3352165,-0.22240597,12.150044,5
-8.506758,18.201506,19.397291,3
-21.377806,-6.7310944,13.094905,7
-5.5591936,-15.014162,3.4256196,9
11.275821,-17.553036,0.98543066,4
3.0570521,23.81975,-20.148016,2
6.881395,-10.966316,10.70208,5
25.786127,-13.647156,-6.3209667,6
5.9750195,16.17718,9.43593,3
14.951888,-6.759473,3.281332,5
-4.273475,-13.834523,1.8513396,9
4.9602532,14.254388,25.562828,3
-3.6481328,1.0876454,-10.795154,5
-1.0494531,-21.480927,8.627603,9
-7.9360733,14.483797,-17.442614,3
-21.88194,13.019794,-10.865486,1
5.018404,-21.419088,22.777264,9
-2.2092268,-2.8010201,-4.435573,5
-4.36976,21.993534,17.969799,3
32.088337,-0.45639202,0.42621705,0
15.091032,-4.9919715,-10.004333,6
-3.0045702,-17.059572,18.321058,9
-9.00483,-0.85434175,18.774113,8
13.765452,-29.71105,7.6316895,4
14.237748,15.605385,-8.503768,0
5.3341002,-17.018288,-12.66099,4
-16.28782,-22.218466,19.839273,9
-8.913969,28.542065,-2.8540583,2
-7.251517,-20.110607,16.845757,9
19.346415,9.324505,2.8359187,0
-26.593882,18.871283,2.816918,1
19.654627,18.730669,1.2050474,0
-1.6558661,18.264267,12.908771,3
-8.148606,1.8439373,-16.04271,1
12.168728,-8.771305,-21.497124,6
13.513982,-4.550219,13.126365,5
-14.478177,4.255618,10.927794,8
-26.128122,10.37636,-2.4399364,1
7.1713147,4.6639695,9.234241,5
13.814404,7.175382,10.069368,3
11.564989,-6.477067,5.4203277,3
26.541916,19.426855,-10.837767,0
1.8199261,29.080177,12.035089,3
6.953388,2.1925628,15.897448,5
-2.1990294,2.6111643,-7.7585983,5
-2.808618,-24.21684,1.9525256,9
-8.082161,16.334322,-18.152151,2
-11.637105,-1.6195207,21.723486,8
-26.237045,-5.286298,6.5529947,7
16.537586,10.579954,-3.3104053,0
14.951942,-31.49685,3.2736273,4
0.75784826,-24.77047,6.792104,9
-27.716986,6.1212263,-0.6043742,1
1.5499296,-22.460722,9.60825,9
-24.566046,-12.068239,6.1791873,7
-29.320887,-9.562289,6.5108,7
-2.0512133,2.2560155,-8.648602,5
16.252565,1.3819755,18.576624,5
-9.275453,20.08336,-10.1180315,2
26.864738,9.318452,-10.04494,0
-2.431005,-29.286043,9.648634,9
-20.929586,15.898047,-8.075369,1
-11.247213,-3.3464339,0.5304348,8
16.867588,-1.7766533,-10.461086,6
-13.1978035,27.257597,-1.9779283,2
-0.56182504,20.21084,15.298889,3
-0.6034132,-20.271635,2.4361799,9
23.371902,-9.901605,-6.7751465,6
7.176185,19.00784,-11.7056875,2
-28.644943,12.271277,2.5951402,1
-1.7558972,-21.568901,16.726507,9
-27.342773,7.450849,4.4117208,1
5.939619,10.649245,15.374791,3
3.3034678,6.367408,-22.875248,5
6.5928793,-0.8775414,6.722971,5
23.12149,9.451666,9.143802,0
1.5885295,12.820778,12.173738,3
-9.625906,-10.132375,18.698301,8
1.7048628,11.126044,23.603096,3
5.571063,15.694775,8.305365,3
-29.53998,-9.4179735,-3.1184182,7
13.5800495,-13.441853,-17.726274,6
6.530274,-9.2077875,-20.317682,6
31.881006,3.0363648,4.774635,0
-26.67118,8.218336,4.481042,1
16.12132,-17.471964,4.875827,4
18.980705,5.7516446,2.5660865,0
8.68085,-5.9077377,-15.190646,6
-0.9335279,-25.0033,0.9786318,9
-11.1115465,3.1916368,19.567093,8
-23.86549,7.501329,10.014183,1
-9.872591,20.956194,-12.935895,2
-21.915741,2.5849252,4.658877,9
-3.4546115,-21.245525,12.5644655,9
3.8639033,-3.4315476,-0.86808854,5
-7.8061404,-19.553593,9.566766,9
-24.017864,-10.179587,-5.4278426,7
-0.14428276,19.328592,27.902885,3
-18.569124,-23.94019,19.629967,7
-14.675691,-0.23335029,10.632404,8
31.510445,6.931788,3.3117354,0
-32.136227,10.8720455,1.4622154,1
1.0889286,19.249748,26.912746,3
30.376274,2.986618,-6.2707276,0
11.987852,-20.75655,-4.190916,4
9.045838,4.6710925,-23.25239,6
-27.956654,1.72353,-7.3404236,1
28.605227,3.5744736,4.831238,0
2.939519,29.381346,-5.4527807,2
8.538991,-5.5328574,-5.5445957,5
-2.222125,-2.1478968,25.85201,8
16.411333,-33.378643,1.9196664,4
9.658599,-24.18436,2.1455407,4
-15.901216,3.6991491,-22.205505,1
-23.470455,18.86034,-5.910582,1
9.490457,-0.11755179,-5.932054,5
7.6813693,-27.574564,-4.829974,4
16.285877,-15.1244955,-15.322578,6
30.60519,-10.739276,-5.673501,6
20.981974,10.270131,-4.759263,0
24.773298,-13.5640335,-4.1636963,6
-2.4361994,-26.355484,10.19923,9
2.5695415,13.7891865,-25.310263,2
22.439852,-11.442079,-17.788551,6
6.4649224,25.656733,-9.9555435,2
-14.98879,-16.602318,14.304633,7
-30.578878,10.446275,10.337751,1
-20.953926,-13.612621,-1.6342121,7
-3.952772,-19.615963,10.826498,9
8.628401,-25.856234,-17.723074,4
23.884712,5.450891,5.465267,0
23.367577,0.009499031,6.157199,0
5.5095463,15.362464,28.391523,3
-6.812046,0.78258103,26.277632,8
-12.474255,23.18216,-3.1176746,2
3.8828006,27.719172,-13.25216,2
5.6022906,15.799174,8.207036,3
-21.843964,16.15067,-1.7133708,1
8.138546,2.43207,-28.839203,6
22.709124,10.345935,1.3948277,0
10.439939,-6.669394,10.776734,5
-22.616438,-18.271015,-1.9419665,7
-20.839407,-7.876403,-3.26691,7
-3.5941133,-19.650394,19.619173,9
2.524237,32.137386,-10.616448,2
21.687561,-8.159243,-4.4400506,6
-26.686077,-8.352789,3.8611894,7
-12.191443,-9.89264,-5.9968214,9
-24.38204,-6.0899425,-1.6611077,7
2.3986804,0.45911172,-25.893848,8
11.679789,-1.6828845,-14.831079,6
-7.583765,5.827366,17.584177,8
-14.025384,0.065871075,24.735853,8
9.481607,-24.603289,-18.093706,4
23.137043,-7.9248366,-6.0361223,6
-8.412113,5.9736543,6.0506525,8
19.886438,-31.55168,7.4955163,4
-29.376015,5.6422534,8.212475,1
3.2130616,26.043804,-12.314328,2
-11.074119,6.2705836,13.784396,8
-8.410592,19.125965,-9.746553,1
-2.146184,17.816193,22.099289,3
-2.8505142,-22.646402,20.055996,9
5.819392,-29.093632,-1.5677259,4
23.839483,13.9817505,6.4454455,0
-3.937563,13.430462,21.092157,3
-28.348612,-13.538774,2.7076442,7
6.0354943,14.804622,19.672976,3
1.5961306,15.328774,-11.972859,2
7.75924,17.036333,10.074818,3
13.675654,11.986821,21.82302,3
-16.850996,-19.95757,2.55713,7
2.2075932,19.313059,27.35332,3
2.7789524,-20.378769,-2.614607,4
16.59479,13.152512,-1.9008534,0
11.660644,-7.271966,-10.234217,6
-12.077727,20.04869,-5.176769,2
15.048497,14.028708,1.4631454,0
-4.231756,4.7165,19.715147,8
-13.785413,0.32210198,-8.5030985,1
12.862207,3.8714151,17.256273,5
6.023133,17.419527,12.254254,3
1.3004398,-8.760436,-0.31034395,5
3.7322748,-20.139462,-8.777596,4
-19.529459,-3.1819973,-11.0400305,1
-17.670668,-15.730072,1.9570458,7
-11.37746,3.890603,-22.466248,1
14.544631,-1.0601213,19.25681,5
-21.591892,-21.83464,-5.2510395,7
8.951556,8.713972,6.6990657,5
-17.739452,-11.806831,10.4036255,7
-3.4984455,13.696755,21.46485,3
0.22538956,28.189667,-14.055543,2
-14.062836,27.23568,-6.2869406,2
-19.161898,-23.133013,6.446823,7
-6.1178074,13.422946,28.007105,3
-30.388277,5.9780254,10.744011,7
11.684018,9.6287155,17.401777,3
-24.972246,-17.930248,-8.429511,7
2.6231196,-0.080358535,20.555624,8
6.459317,-4.624661,3.7411919,5
18.373404,-19.969908,-1.5005504,4
1.2092284,8.319396,-6.3404045,5
-9.236043,28.142313,-9.941759,2
-7.5955334,-15.80806,-6.5952806,5
17.84905,-7.980788,-13.583883,6
14.177666,-8.020015,6.664797,5
16.575874,18.99991,12.761505,3
21.27664,-13.692596,-12.884882,6
-19.683907,-25.355757,15.377954,7
7.432519,-16.348997,3.2179043,4
-20.122046,15.921234,14.525036,1
-26.427502,-13.030263,-5.1353693,7
-21.93218,15.243647,-2.1390204,1
4.6182723,0.07918496,6.275826,5
-12.796689,27.098854,-5.517121,2
5.281852,19.664043,18.296583,3
15.412278,2.9377816,-15.96814,6
11.650562,11.431151,18.700413,3
-14.870035,16.11477,0.4693874,1
-2.0766234,-25.292828,-14.465715,4
4.317321,28.290403,-6.393161,2
15.92146,-10.961039,-15.604179,6
-19.867819,-7.932887,-5.9821987,7
8.738321,-28.470974,-1.5198532,4
15.864582,12.076172,15.419206,3
-2.2991357,7.2741723,12.124255,8
18.261543,18.402899,-5.3905396,0
11.027531,0.11783975,-15.461431,6
2.315394,20.019836,-15.211637,2
-25.27663,12.3183975,12.051578,1
28.364244,-9.965337,-4.6455,6
10.211412,-10.774313,15.984071,5
-5.9079676,13.828246,20.880249,3
5.275571,-18.80421,19.477427,9
-27.445688,2.530871,-4.1051583,1
-4.406312,-19.85327,16.405207,9
-7.948917,19.337372,20.730368,3
-8.988086,23.4924,-2.2071795,2
-29.175482,5.975174,8.590722,1
1.3143107,4.834738,21.786535,8
9.974699,-15.298016,1.156447,4
7.7163267,-26.981356,-5.451623,4
5.9040785,-4.2578,-16.00951,6
18.216778,1.90814,19.429962,5
-3.5286353,-1.7716477,26.065638,8
7.9008517,-2.519811,-21.909555,6
16.651228,-20.395947,-5.3711915,9
-24.407852,-18.4543,-0.92333883,7
-25.528038,-9.103722,5.6363416,7
-8.291287,2.5463734,16.064417,8
24.87139,-0.73590827,-13.807877,6
-4.767318,-17.61048,9.398174,9
-25.206486,-9.172178,-12.559648,7
5.775944,11.982313,7.1659093,3
-1.3678468,-21.654718,12.172074,9
12.098899,-27.228428,-7.0512886,4
31.315336,0.79660386,6.2388587,0
7.8036094,-3.4243298,12.373565,5
22.655476,-28.3988,2.9651093,4
15.054981,-10.528153,-12.532621,6
14.595707,-30.219702,2.3282604,4
-22.344458,13.205867,12.418381,1
1.8114681,29.729542,-5.2263722,2
-0.9200376,15.243452,22.193794,3
22.149471,2.4660103,1.7226801,0
27.17158,5.9556737,0.7714329,0
-12.772582,24.198788,-2.2769005,2
26.267252,-6.3001385,-3.6977878,6
29.112299,-11.357373,-6.496404,6
10.589208,-1.4939253,6.569947,5
-24.510855,-10.7174015,15.7740755,7
21.701937,12.933277,2.7598488,0
-10.304744,-6.395659,20.357113,8
17.848454,-3.8446517,-20.144003,6
7.5143948,-26.509151,-9.226439,4
-26.52307,-26.81499,8.842969,7
2.0974333,-19.507065,12.570854,9
19.772774,18.501263,0.853473,0
-20.62373,-11.77868,14.736958,7
-1.1061848,23.852264,10.8811,3
0.8560378,-18.91422,-10.531021,4
-12.983324,24.978384,-7.3302355,2
-27.724062,0.26149774,-6.1331186,1
-9.554007,0.078104496,7.4565115,8
-1.1167436,0.7367237,19.592293,8
14.197292,-10.524983,9.486655,5
0.47277087,-24.291979,18.647781,9
6.9454947,17.908028,-13.19516,2
-20.4781,-8.040751,-3.038363,7
-24.563723,17.77349,-8.719118,1
-10.368201,-6.602697,19.921843,8
-5.01311,2.773274,28.25861,8
3.9380755,21.766857,10.8694105,8
-12.429123,28.854412,-7.94422,2
-22.310768,-13.198408,4.9833508,7
13.949336,-3.0903177,-15.1589365,6
18.409761,18.606161,-10.206608,0
-21.080896,2.795692,-13.120942,1
2.6064453,14.740475,-20.032093,2
-19.823166,-10.571699,-3.057418,7
-15.759338,5.9549475,-21.87762,1
21.503712,13.43405,0.115066774,0
-11.511391,-1.5927243,24.90925,8
11.125392,15.005966,21.30354,3
7.66131,4.8153105,-26.394575,6
19.778488,15.196928,0.28886938,0
9.400631,-2.2971666,3.9944775,5
6.5344124,14.58341,29.991152,3
33.14823,-8.952098,-4.2089963,6
-2.535955,20.185287,-15.484793,2
-8.480685,4.438896,9.373897,8
-24.302872,-5.711849,-8.438306,7
22.717392,4.523878,3.6052444,0
-33.15746,8.397733,-1.1767225,1
20.30165,-23.340105,4.3759995,4
-7.521214,20.988808,-10.264406,2
-23.487509,12.060858,8.390379,1
-22.195599,15.907595,8.328429,1
11.976921,-25.823349,6.5384603,4
5.216813,-21.532751,3.7038102,4
14.341136,-27.440767,6.601688,4
10.781795,-21.213854,10.5357485,4
-26.584112,-6.4055977,3.8054743,7
-28.622282,8.028982,11.329081,1
8.780535,-5.406388,-15.108437,6
-8.22302,26.496048,-7.642105,2
1.5761654,5.8119574,21.632065,9
-1.2632945,-21.901684,16.67889,9
36.229095,1.8703107,-3.0387797,0
21.498085,19.229527,3.201083,0
-21.305103,3.1941347,-6.2613997,1
-10.709423,8.011004,3.9777164,8
2.8168545,3.4070017,16.30549,8
8.640512,-20.368494,-1.7633029,4
-0.8086983,23.579462,19.863825,3
4.3750634,-26.020973,-7.7080994,4
-9.332799,26.375809,-14.922189,2
33.44273,0.6048759,-6.284799,0
5.3149533,3.3967185,-27.74093,6
-30.418964,9.282906,-6.1404524,1
3.052727,4.039688,-23.490923,6
-24.451805,5.2880487,-6.709927,1
-2.2207222,24.952446,-2.2003274,2
3.507808,25.266739,-8.189688,2
-13.463992,24.5437,-7.3542447,2
-20.454376,20.137127,11.022349,1
3.4671366,28.88785,-3.9858763,2
-1.2512469,21.984268,16.410273,3
-21.534151,-12.154069,-8.906684,7
-7.639214,-8.78915,16.035213,8
-20.088177,10.288145,-1.242935,1
24.063364,14.695947,7.0922556,0
15.436223,9.561586,-1.954959,0
-2.534711,24.032515,-4.8692784,2
-26.16035,19.086647,5.5319376,1
30.53188,-3.5322762,-1.0413432,6
26.175278,-12.484837,-5.3821454,6
23.959497,11.281547,3.386836,0
-19.177523,1.4586942,-9.690212,1
17.364231,0.22492866,-11.606592,6
-1.1057478,27.338034,-10.682294,2
14.612154,4.7115307,16.28914,5
-24.625338,19.49895,-2.3709786,1
-21.701975,-14.353575,-12.424172,7
14.760591,-27.51932,1.5866783,4
-4.291496,-1.372796,18.75555,8
-5.4177284,20.052855,-2.029596,2
-29.693468,6.3659143,2.5978985,1
11.4034395,-20.776648,6.5894413,4
-3.261405,15.865966,19.888197,3
-8.785656,-10.238818,14.423877,8
1.5085115,18.984539,4.6091585,3
-2.9202785,-17.68203,11.938031,9
4.595842,-26.740808,17.839138,9
17.964552,-15.514317,-2.3218274,4
-12.431432,-8.266961,8.921636,8
5.314444,15.6695,31.542435,3
14.716521,-19.844872,-0.55133563,4
-16.655462,-18.72546,10.79574,7
-9.115399,27.831865,-9.530508,2
-26.263346,-4.494869,15.829336,7
20.472397,1.4482054,16.880608,5
-32.207596,-13.6029415,3.3817906,7
31.743202,12.2617445,0.79722863,0
4.8314595,-15.53411,-4.7440324,4
6.1290655,13.040216,22.042135,3
8.06254,8.229372,26.332378,3
-10.631323,21.529001,-7.03845,2
15.835678,-14.769235,-16.931967,6
-15.443428,-14.20592,4.7634435,7
8.733924,-2.988752,-25.97847,6
13.189142,10.949108,-1.3276627,0
16.716236,15.146919,2.1708887,0
27.91662,-11.213375,-5.028905,6
-28.482206,-21.517862,-7.024577,7
-23.988588,-12.093488,-2.6176798,7
19.505352,11.236254,3.1180084,0
2.613097,-8.696901,-2.7979221,5
13.718742,-1.0803846,11.816769,5
-12.199644,-0.23418951,20.336166,8
-26.107098,7.180632,-2.9141643,1
28.65276,6.5171323,10.312877,0
-23.154337,-11.240553,18.255312,7
16.116093,7.885802,1.3474232,0
-7.8319974,30.979034,-2.4507134,2
-8.976825,-8.775169,18.80988,8
-26.222095,4.347981,-7.7352724,1
14.270443,-6.3532677,4.952026,5
14.660567,13.031799,2.8966978,0
1.9062054,6.204749,13.97213,8
-9.911287,1.4760462,24.577415,8
23.576912,11.279333,0.013597563,0
14.959933,13.414181,14.106968,3
-8.537987,22.391785,-4.38603,2
-26.830185,-23.621586,10.278607,7
-19.480694,-3.5462837,-1.4796267,7
11.745851,26.381601,-15.332351,2
17.54368,1.0958377,-12.225422,6
10.646788,-27.330015,-2.3206723,4
-3.5482404,-19.619804,13.006104,7
3.5660732,-2.3538353,9.397821,5
4.075271,8.072089,-4.8644943,5
7.5030212,-8.762546,-2.3630755,5
-10.102381,22.066944,-20.865503,2
-0.0019759454,-25.005196,16.781324,9
-7.354422,22.60681,-2.8654273,2
-8.50579,4.6251926,15.734005,8
0.17781042,-23.428232,-21.033678,4
10.81278,4.026371,-16.152908,6
-8.133855,-1.3184335,14.415267,8
2.4344258,-2.2464733,-26.956432,6
15.910186,3.3192484,21.817707,5
24.346073,17.591799,3.87423,0
22.19847,1.0004523,1.4770913,0
-0.6991553,-4.158739,15.886506,8
-27.014772,-4.8537726,9.708898,7
14.128097,-13.060057,-19.363987,6
-11.626928,2.7188246,-22.6827,1
-24.262169,-4.721002,13.836968,7
-25.653328,18.708622,11.269244,1
-23.348131,9.939596,1.6343331,1
-8.619476,26.057835,-13.642589,2
-22.171934,-17.99889,17.483479,7
18.79189,-28.03875,5.1584034,4
13.607757,15.195626,-9.846332,0
21.091639,6.7858634,-0.3135537,0
-19.550272,-16.296999,8.619878,7
-29.485643,-19.176155,7.882157,7
19.934095,-6.08625,-20.97946,6
5.9925933,12.412997,14.687269,3
7.302011,-3.3994665,21.714575,8
2.7747107,0.43648076,-26.772854,6
7.2427473,-19.775036,-2.3190577,4
-11.287791,30.546108,-4.3454375,2
19.017977,6.6239014,-0.48937744,0
-20.714819,4.1946917,8.388095,9
12.8659935,-26.851313,7.9486303,4
23.135942,11.610367,4.666293,0
9.9817,5.0894704,11.422529,5
-21.537975,-21.111422,20.939045,7
-6.5383105,2.6247702,18.445555,8
-11.800492,30.727606,-9.510004,2
-7.249156,-13.791469,2.6562302,7
16.952978,-17.304977,-7.4917755,4
-21.973492,-19.23621,3.796355,7
-24.828217,12.5381775,9.649519,1
-26.347128,18.060682,-7.645407,1
-1.2954247,14.531421,14.834316,3
13.0588665,1.8648245,-21.884293,6
15.740699,-2.44651,-13.129442,6
2.2717102,-5.6433253,-15.577604,2
3.1908402,-24.20165,21.41094,9
-27.301699,4.140859,-7.0352764,1
-1.9139236,-17.634884,12.096633,9
5.022118,-14.5555315,-5.3914304,4
-6.153574,5.8297224,1.6847754,8
7.3916287,11.397903,16.980667,3
7.1207294,-3.938552,-19.236208,6
-5.4276543,-25.298542,3.9105022,9
7.314529,3.5611637,16.344603,5
7.0703154,-27.745176,21.61693,9
11.526889,-9.068297,-13.196026,6
2.370532,20.041763,-18.416725,2
14.382972,-27.776842,1.0216213,4
6.3013806,-1.4635392,-24.733263,6
-20.890543,-24.323084,3.1645455,7
-23.042435,-14.963356,4.9218473,7
35.065506,10.344645,-1.9740149,0
9.770953,-3.6751475,-20.057863,6
12.78025,-8.504936,-22.924587,6
3.2786334,-27.98279,17.157354,9
-1.2658814,-17.16643,-15.585127,4
-6.6454725,-2.126008,11.73985,8
0.92438686,12.1112175,22.682795,3
12.016695,2.3808165,14.5315895,5
10.426751,26.469196,13.4765625,3
10.663098,-20.170317,6.6810894,4
-10.457879,-22.017876,5.593139,9
32.25386,4.8114915,9.934552,0
15.172838,13.71673,-9.395034,0
11.596843,6.1613855,18.771496,5
3.26749,23.36515,-8.559672,2
13.157646,-10.286716,9.798101,5
16.600267,11.490935,2.7565272,0
-20.498026,-7.565499,7.8909736,7
-26.244043,19.570276,4.5747857,1
-26.419895,0.8198139,-6.039468,1
-27.38467,4.9790907,-6.089233,1
18.684395,4.6755943,-2.837351,6
-19.220427,-20.87767,-5.211994,7
11.488677,-0.75353354,-16.887447,6
